YEAR,HOSPITAL,COUNTY,LATITUDE,LONGITUDE,Hospital Ratings,# of Cases
2015,Mountains Community Hospital,San Bernardino,34.26583,-117.16716,As Expected,8
2015,Redlands Community Hospital,San Bernardino,34.03699,-117.2044,As Expected,119
2015,San Antonio Community Hospital,San Bernardino,34.10056,-117.63828,As Expected,431
2015,Community Hospital of San Bernardino,San Bernardino,34.13138,-117.32245,As Expected,95
2015,Saint Bernadine Medical Center,San Bernardino,34.1341,-117.27865,As Expected,325
2015,Saint Mary Regional Medical Center,San Bernardino,34.54053,-117.26535,Better,482
2015,Victor Valley Community Hospital,San Bernardino,34.5281768,-117.2925622,As Expected,176
2015,Colorado River Medical Center,San Bernardino,34.8325,-114.61818,As Expected,14
2015,Hi-Desert Medical Center,San Bernardino,34.13323,-116.27654,As Expected,106
2015,Desert Valley Hospital,San Bernardino,34.47093,-117.29778,Better,312
2015,Arrowhead Regional Medical Center,San Bernardino,34.07163215,-117.3527761,Better,330
2015,Barstow Community Hospital,San Bernardino,34.8935263,-117.0168841,As Expected,102
2015,Alvarado Hospital,San Diego,32.77708,-117.05683,As Expected,118
2015,Sharp Coronado Hospital and Healthcare Center,San Diego,32.69427,-117.16808,As Expected,30
2015,Sharp Memorial Hospital,San Diego,32.80016,-117.15531,As Expected,514
2015,Grossmont Hospital,San Diego,32.77963,-117.00924,Better,625
2015,Kaiser Foundation Hospital - San Diego,San Diego,32.79287,-117.09447,As Expected,649
2015,Scripps Mercy Hospital,San Diego,32.75128,-117.1609,Better,696
2015,Palomar Medical Center,San Diego,33.12622,-117.07585,As Expected,549
2015,Paradise Valley Hospital,San Diego,32.6863293,-117.0830382,Better,204
2015,Scripps Memorial Hospital - La Jolla,San Diego,32.88506,-117.22279,As Expected,220
2015,Tri-City Medical Center - Oceanside,San Diego,33.18394,-117.29027,As Expected,274
2015,UC San Diego Medical Center,San Diego,32.75387,-117.16498,As Expected,659
2015,Sharp Chula Vista Medical Center,San Diego,32.61909,-117.02488,Better,538
2015,Pomerado Hospital,San Diego,32.99563,-117.05784,As Expected,127
2015,Scripps Green Hospital,San Diego,32.89654,-117.2419,As Expected,227
2015,Scripps Memorial Hospital - Encinitas,San Diego,33.0363,-117.28495,Better,249
2015,Kaiser Foundation Hospital - San Francisco,San Francisco,37.78274,-122.44289,Better,262
2015,Laguna Honda Hospital and Rehabilitation Center,San Francisco,37.74761,-122.45871,,
2015,California Pacific Medical Center - Pacific Campus,San Francisco,37.79149,-122.43102,Better,349
2015,California Pacific Medical Center  Davies Campus,San Francisco,37.7691,-122.43465,As Expected,59
2015,San Francisco General Hospital,San Francisco,37.75657,-122.40637,As Expected,337
2015,Saint Francis Memorial Hospital,San Francisco,37.78917,-122.41695,As Expected,122
2015,California Pacific Medical Center - St. Luke's Campus,San Francisco,37.74799,-122.42052,As Expected,117
2015,"Saint Mary's Medical Center, San Francisco",San Francisco,37.77408,-122.45441,As Expected,175
2015,UC San Francisco Medical Center,San Francisco,37.7635148,-122.4576564,As Expected,309
2015,Chinese Hospital,San Francisco,37.79565,-122.40926,As Expected,103
2015,Dameron Hospital,San Joaquin,37.9613,-121.30061,As Expected,213
2015,Lodi Memorial Hospital,San Joaquin,38.12146,-121.2859,As Expected,251
2015,San Joaquin General Hospital,San Joaquin,37.88594,-121.28918,As Expected,179
2015,Saint Joseph's Medical Center of Stockton,San Joaquin,37.97075,-121.2891,Better,358
2015,Sutter Tracy Community Hospital,San Joaquin,37.74366,-121.43482,Better,106
2015,Doctors Hospital of Manteca,San Joaquin,37.80118,-121.19818,As Expected,119
2015,Kaiser Foundation Hospital - Manteca,San Joaquin,37.79751,-121.24612,Better,220
2015,Arroyo Grande Community Hospital,San Luis Obispo,35.11369,-120.59147,As Expected,54
2015,French Hospital Medical Center,San Luis Obispo,35.27801,-120.64977,As Expected,119
2015,Sierra Vista Regional Medical Center,San Luis Obispo,35.29105,-120.66576,As Expected,34
2015,Twin Cities Community Hospital,San Luis Obispo,35.5543,-120.71967,As Expected,86
2015,San Mateo Medical Center,San Mateo,37.53017,-122.29951,As Expected,96
2015,Kaiser Foundation Hospital - South San Francisco,San Mateo,37.65806,-122.43837,As Expected,210
2015,Seton Medical Center,San Mateo,37.68172,-122.47283,Better,276
2015,Peninsula Medical Center,San Mateo,37.5944692,-122.3832465,Better,271
2015,Sequoia Hospital,San Mateo,37.48129,-122.25377,As Expected,107
2015,Kaiser Foundation Hospital  Redwood City,San Mateo,37.48967,-122.22463,As Expected,120
2015,Goleta Valley Cottage Hospital,Santa Barbara,34.43336,-119.80929,As Expected,8
2015,Lompoc Valley Medical Center,Santa Barbara,34.639252,-120.4396497,As Expected,72
2015,Marian Medical Center,Santa Barbara,34.95198,-120.41338,As Expected,184
2015,Santa Barbara Cottage Hospital,Santa Barbara,34.42943,-119.72318,As Expected,249
2015,Santa Ynez Valley Cottage Hospital,Santa Barbara,34.602458,-120.126198,As Expected,10
2015,Regional Medical of San Jose,Santa Clara,37.36332,-121.84837,As Expected,426
2015,El Camino Hospital,Santa Clara,37.36779,-122.07801,As Expected,265
2015,Good Samaritan Hospital - San Jose,Santa Clara,37.25116,-121.9449,As Expected,282
2015,O'Connor Hospital - San Jose,Santa Clara,37.32714,-121.93727,Better,256
2015,Santa Clara Valley Medical Center,Santa Clara,37.31346,-121.93202,As Expected,527
2015,Stanford Hospital,Santa Clara,37.43342,-122.17827,As Expected,366
2015,Kaiser Foundation Hospital - San Jose,Santa Clara,37.23924,-121.80269,As Expected,295
2015,Saint Louise Regional Hospital,Santa Clara,37.03731,-121.57411,As Expected,83
2015,Kaiser Foundation Hospital - Santa Clara,Santa Clara,37.334597,-121.995774,As Expected,562
2015,Dominican Hospital - Santa Cruz/Soquel,Santa Cruz,36.98806,-121.98489,As Expected,299
2015,Watsonville Community Hospital,Santa Cruz,36.92839,-121.79173,As Expected,101
2015,Mayers Memorial Hospital,Shasta,41.02423,-121.42442,As Expected,14
2015,Shasta Regional Medical Center,Shasta,40.5855423,-122.3862952,Better,254
2015,Mercy Medical Center - Redding,Shasta,40.57204,-122.39742,As Expected,324
2015,Mercy Medical Center Mt. Shasta,Siskiyou,41.31896,-122.323,As Expected,16
2015,Fairchild Medical Center,Siskiyou,41.71865,-122.64353,As Expected,21
2015,Kaiser Foundation Hospital - Rehabilitation Center Vallejo,Solano,38.12839,-122.24761,As Expected,259
2015,Sutter Solano Medical Center,Solano,38.13117,-122.23912,Better,135
2015,North Bay Medical Center,Solano,38.26097,-122.05076,As Expected,273
2015,Kaiser Foundation Hospital - Vacaville,Solano,38.3894968,-121.9373177,As Expected,145
2015,Healdsburg District Hospital,Sonoma,38.62764,-122.86385,As Expected,22
2015,Petaluma Valley Hospital,Sonoma,38.25323,-122.63302,As Expected,71
2015,Santa Rosa Memorial Hospital - Montgomery,Sonoma,38.44304,-122.70114,As Expected,220
2015,Sonoma Valley Hospital,Sonoma,38.28841,-122.46524,As Expected,33
2015,Kaiser Foundation Hospital - Santa Rosa,Sonoma,38.47087,-122.73119,As Expected,180
2015,Sutter Santa Ros,Sonoma,38.49636,-122.7514,As Expected,108
2015,Doctors Medical Center,Stanislaus,37.66439,-120.99631,As Expected,445
2015,"Emanuel Medical Center, Inc.",Stanislaus,37.51052,-120.83966,As Expected,300
2015,Memorial Hospital Medical Center - Modesto,Stanislaus,37.66727,-120.97546,As Expected,429
2015,Oak Valley District Hospital,Stanislaus,37.75782,-120.86031,As Expected,36
2015,Saint Elizabeth Community Hospital,Tehama,40.1495,-122.21887,As Expected,86
2015,Trinity Hospital,Trinity,40.73784,-122.94037,As Expected,10
2015,Kaweah Delta Medical Center,Tulare,36.32753,-119.29345,As Expected,564
2015,Sierra View District Hospital,Tulare,36.06948,-119.02727,As Expected,130
2015,Tulare Regional Medical Center,Tulare,36.22217,-119.33775,As Expected,64
2015,Sonora Regional Medical Center - Greenley,Tuolumne,37.98811,-120.36965,As Expected,114
2015,Community Memorial Hospital - San Buenaventura,Ventura,34.274589,-119.258124,As Expected,147
2015,Ventura County Medical Center,Ventura,34.27634,-119.2517,As Expected,109
2015,Los Robles Hospital and Medical Center,Ventura,34.20539,-118.89297,As Expected,290
2015,Ojai Valley Community Hospital,Ventura,34.44221,-119.26311,As Expected,9
2015,Saint John's Pleasant Valley Hospital,Ventura,34.24177,-119.018,As Expected,135
2015,Simi Valley Hospital and Healthcare Services - Sycamore,Ventura,34.28945,-118.74405,As Expected,117
2015,Saint John's Regional Medical Center,Ventura,34.21687,-119.15819,As Expected,306
2015,Woodland Memorial Hospital,Yolo,38.66284,-121.7933,As Expected,57
2015,Sutter Davis Hospital,Yolo,38.56154,-121.77244,As Expected,49
2015,Rideout Memorial Hospital,Yuba,39.138222,-121.594363,As Expected,371
2014,Alameda Hospital,Alameda,37.762953,-122.25362,As Expected,109
2014,Alta Bates Summit Medical Center - Alta Bates Campus,Alameda,37.85633,-122.25784,As Expected,216
2014,Alameda County Medical Center - Highland Campus,Alameda,37.79917,-122.2312,As Expected,364
2014,Kaiser Foundation Hospital - Oakland Campus,Alameda,37.82425,-122.25792,Better,289
2014,Kaiser Foundation Hospital - Hayward,Alameda,37.62593,-122.09338,As Expected,196
2014,Alta Bates Summit Medical Center - Summit Campus - Hawthorne,Alameda,37.82106,-122.26257,Better,526
2014,Saint Rose Hospital,Alameda,37.63291,-122.08962,As Expected,168
2014,Washington Hospital - Fremont,Alameda,37.55847,-121.98006,As Expected,370
2014,San Leandro Hospital,Alameda,37.71364,-122.14067,As Expected,191
2014,Valleycare Medical Center,Alameda,37.69206,-121.88095,As Expected,260
2014,Kaiser Foundation Hospital – Fremont,Alameda,37.55055,-121.97483,As Expected,70
2014,Eden Medical Center,Alameda,37.6983769,-122.0874055,As Expected,229
2014,Kaiser Foundation Hospital – Oakland/Richmond,Alameda,37.82402,-122.25791,Better,250
2014,Kaiser Foundation Hospital – San Leandro,Alameda,37.70611,-122.16917,As Expected,123
2014,Sutter Amador Hospital,Amador,38.34743,-120.77272,As Expected,65
2014,Biggs Gridley Memorial Hospital,Butte,39.36705,-121.69058,As Expected,22
2014,Feather River Hospital,Butte,39.75641,-121.57218,Better,163
2014,Oroville Hospital,Butte,39.50485,-121.5428,Better,290
2014,Enloe Medical Center - Esplanade Campus,Butte,39.74224,-121.84922,As Expected,280
2014,Mark Twain Saint Joseph's Hospital,Calaveras,38.19021,-120.67105,As Expected,36
2014,Colusa Regional Medical Center,Colusa,39.20727,-122.00031,As Expected,18
2014,Doctors Medical Center - San Pablo,Contra Costa,37.95279,-122.33866,As Expected,328
2014,Contra Costa Regional Medical Center,Contra Costa,38.00646,-122.13101,Better,277
2014,Sutter Delta Medical Center,Contra Costa,37.98222,-121.8054,As Expected,370
2014,John Muir Medical Center - Walnut Creek Campus,Contra Costa,37.91434,-122.04183,As Expected,356
2014,Kaiser Foundation Hospital - Walnut Creek,Contra Costa,37.8923,-122.05828,Better,364
2014,John Muir Medical Center - Concord Campus,Contra Costa,37.98615,-122.03874,As Expected,419
2014,San Ramon Regional Medical Center,Contra Costa,37.77713,-121.96076,As Expected,90
2014,Kaiser Foundation Hospital - Antioch,Contra Costa,37.951975,-121.776854,As Expected,222
2014,Sutter Coast Hospital,Del Norte,41.77278,-124.19514,As Expected,65
2014,Barton Memorial Hospital,El Dorado,38.91224,-119.99784,As Expected,52
2014,Marshall Medical Center,El Dorado,38.72557326,-120.7909638,As Expected,159
2014,Clovis Community Medical Center,Fresno,36.83745,-119.66072,As Expected,277
2014,Coalinga Regional Medical Center,Fresno,36.15096,-120.33501,Worse,12
2014,Community Regional Medical Center - Fresno,Fresno,36.74253,-119.78324,Better,979
2014,Sierra Kings District Hospital,Fresno,36.60789,-119.45145,As Expected,14
2014,Saint Agnes Medical Center,Fresno,36.8370782,-119.7649963,As Expected,787
2014,Kaiser Foundation Hospital - Fresno,Fresno,36.84246,-119.7832,As Expected,281
2014,Fresno Heart and Surgical Hospital,Fresno,36.8611,-119.78931,As Expected,136
2014,Glenn Medical Center,Glenn,39.52055,-122.20791,As Expected,16
2014,Mad River Community Hospital,Humboldt,40.90351,-124.09038,As Expected,48
2014,Jerold Phelps Community Hospital,Humboldt,40.10195,-123.79286,,
2014,Redwood Memorial Hospital,Humboldt,40.58267,-124.13549,As Expected,34
2014,Saint Joseph Hospital - Eureka,Humboldt,40.7832,-124.14216,As Expected,222
2014,El Centro Regional Medical Center,Imperial,32.78138,-115.49824,As Expected,194
2014,Pioneers Memorial Hospital,Imperial,32.96003,-115.55183,As Expected,133
2014,Northern Inyo Hospital,Inyo,37.36207,-118.40756,As Expected,18
2014,Southern Inyo Hospital,Inyo,36.60867,-118.05792,,
2014,Delano Regional Medical Center,Kern,35.76143,-119.23706,As Expected,63
2014,Bakersfield Memorial Hospital,Kern,35.39051,-119.00658,As Expected,380
2014,Kern Medical Center,Kern,35.380833,-118.967222,As Expected,93
2014,Kern Valley Healthcare District,Kern,35.63486,-118.40509,As Expected,38
2014,Mercy Hospital - Bakersfield,Kern,35.37323,-119.02715,Better,165
2014,Good Samaritan Hospital - Bakersfield,Kern,35.41216,-119.03913,As Expected,32
2014,Ridgecrest Regional Hospital,Kern,35.6404,-117.66996,As Expected,73
2014,San Joaquin Community Hospital,Kern,35.383064,-119.018775,Better,541
2014,Tehachapi Hospital,Kern,35.13004,-118.4482,As Expected,5
2014,Bakersfield Heart Hospital,Kern,35.38619,-119.04314,Better,356
2014,Adventist Medical Center,Kings,36.3256247,-119.6683912,As Expected,365
2014,Saint Helena Hospital - Clearlake,Lake,38.93556,-122.6201,As Expected,22
2014,Sutter Lakeside Hospital,Lake,39.10232,-122.91003,As Expected,60
2014,Banner Lassen Medical Center,Lassen,40.42306,-120.64609,As Expected,19
2014,Alhambra Hospital,Los Angeles,34.08988,-118.1449,As Expected,132
2014,Antelope Valley Hospital,Los Angeles,34.68928,-118.15767,As Expected,360
2014,Saint Mary Medical Center,Los Angeles,33.7802376,-118.1866412,As Expected,244
2014,Beverly Hospital,Los Angeles,34.01614,-118.10132,As Expected,277
2014,Brotman Medical Center,Los Angeles,34.02328,-118.39724,Better,269
2014,California Hospital Medical Center - Los Angeles,Los Angeles,34.03721,-118.26551,Better,372
2014,Centinela Hospital Medical Center,Los Angeles,33.94917,-118.34788,Better,1122
2014,Tri-City Regional Medical Center - Hawaiian Gardens,Los Angeles,33.83352,-118.08169,As Expected,113
2014,City of Hope Helford Clinical Research Hospital,Los Angeles,34.13216,-117.97152,As Expected,7
2014,Community and Mission Hospital of Huntington Park - Slauson,Los Angeles,33.98929,-118.22466,As Expected,168
2014,Los Angeles Community Hospital,Los Angeles,34.01897,-118.1875,Better,170
2014,San Gabriel Valley Medical Center,Los Angeles,34.1024,-118.10503,As Expected,210
2014,Lakewood Regional Medical Center,Los Angeles,33.86016,-118.14837,As Expected,385
2014,Downey Regional Medical Center,Los Angeles,33.93515,-118.13196,As Expected,394
2014,East Los Angeles Doctors Hospital,Los Angeles,34.02383,-118.18377,As Expected,63
2014,Encino Hospital Medical Center,Los Angeles,34.15686,-118.48662,Better,92
2014,Foothill Presbyterian Hospital - Johnston Memorial,Los Angeles,34.13384,-117.87244,As Expected,162
2014,"Pacific Alliance Medical Center, Inc.",Los Angeles,34.06464,-118.23905,As Expected,172
2014,Garfield Medical Center,Los Angeles,34.06826,-118.12302,Better,427
2014,Glendale Adventist Medical Center - Wilson Terrace,Los Angeles,34.14951,-118.23109,Better,457
2014,East Valley Hospital Medical Center,Los Angeles,34.12867,-117.86609,As Expected,12
2014,Greater El Monte Community Hospital,Los Angeles,34.04827,-118.04257,As Expected,65
2014,Hollywood Community Hospital,Los Angeles,34.09628,-118.32501,As Expected,92
2014,Hollywood Presbyterian Medical Center,Los Angeles,34.09557,-118.29163,As Expected,258
2014,Providence Holy Cross Medical Center,Los Angeles,34.2791,-118.45951,Better,497
2014,Good Samaritan Hospital - Los Angeles,Los Angeles,34.05324,-118.26522,As Expected,396
2014,Huntington Memorial Hospital,Los Angeles,34.13565,-118.1518,As Expected,455
2014,Citrus Valley Medical Center - Inter Community Campus,Los Angeles,34.08993,-117.89264,Better,332
2014,Torrance Memorial Medical Center,Los Angeles,33.81258,-118.34388,Better,587
2014,Kaiser Foundation Hospital - Sunset,Los Angeles,34.09823,-118.29545,As Expected,582
2014,Kaiser Foundation Hospital - Harbor City,Los Angeles,33.789,-118.29415,Better,363
2014,Kaiser Foundation Hospital - Panorama City,Los Angeles,34.21975,-118.43009,As Expected,241
2014,Kaiser Foundation Hospital - West Los Angeles,Los Angeles,34.03793,-118.37568,Better,354
2014,Providence Little Company of Mary Medical Center - Torrance,Los Angeles,33.83767,-118.35708,Better,549
2014,Community Hospital of Long Beach,Los Angeles,33.78871,-118.14578,As Expected,93
2014,Marina Del Rey Hospital,Los Angeles,33.98125,-118.43971,As Expected,112
2014,Providence Tarzana Medical Center,Los Angeles,34.16985,-118.53136,Better,346
2014,Memorial Hospital of Gardena,Los Angeles,33.89246,-118.29493,As Expected,259
2014,Glendale Memorial Hospital and Medical Center,Los Angeles,34.1284,-118.25769,As Expected,445
2014,Mission Community Hospital - Panorama Campus,Los Angeles,34.22138,-118.45639,Better,172
2014,Long Beach Memorial Medical Center,Los Angeles,33.80801,-118.1852,As Expected,533
2014,Methodist Hospital of Southern California,Los Angeles,34.13603,-118.03879,Better,387
2014,Olympia Medical Center,Los Angeles,34.05754,-118.36008,Better,134
